etiquetas,Area,Eccentricity,Solidity,Extent,Perimeter,MajorAxisLength,MinorAxisLength,Circularity,Elongation,roundnessCH,convexity,circleVariance,ellipVariance,Mean_Green,Mean_Red,Mean_Blue,Std_Green,Std_Red,Std_Blue,Skewness_G,Skewness_R,Skewness_B,Kurtosis_G,Kurtosis_R,Kurtosis_B,Entropy_G,Entropy_R,Entropy_B
Drepanocits,25943,0.879572772,0.964387941,0.596253735,665.116,268.0752518,127.5406542,0.736945326,0.524235627,0.74949292,0.991593948,0.263743359,0.035650422,42358.8982,43136.54643,44998.95926,1583.928132,1503.620781,1733.274475,0.082421635,-0.033390941,0.02674954,2.478608247,3.015503577,2.713812136,4.656027168,4.597206624,4.796180872
Drepanocits,44733,0.941408997,0.949503311,0.607232546,1032.878,416.774758,140.5644164,0.526914117,0.662732894,0.633320576,0.912132895,0.346663474,0.052254951,39163.92033,40499.60539,43608.55601,2324.29257,2070.082485,2475.985814,0.757238652,0.230660212,0.588004053,3.42481401,3.865931531,2.741530237,5.096720428,5.022172517,5.218312413
Drepanocits,53522,0.922300691,0.986871704,0.518408028,969.462,422.1593032,163.1532029,0.715616946,0.613526928,0.715921165,0.999787511,0.307290262,0.035207268,39396.42614,39959.37162,43923.15803,2036.7904,1876.521412,2387.556464,0.50515855,0.061742715,0.452283204,2.912241951,2.915414479,2.669196448,4.984383377,4.914552728,5.202528764
Drepanocits,61831,0.792695859,0.98699039,0.680868167,958.318,361.2856322,220.2459784,0.846051585,0.390382681,0.849185556,0.998153014,0.182293388,0.040414262,41891.62019,43230.26236,44522.95425,1841.350987,1869.855122,2090.364148,0.632976503,0.140223936,0.364851824,3.035418702,2.780224815,2.722109186,4.809233725,4.904898002,5.035202067
Drepanocits,44725,0.943948461,0.961869328,0.700974861,943.784,418.4306047,138.1209589,0.630979126,0.669907131,0.644234742,0.989658651,0.360239347,0.088629449,41810.57145,44081.79551,42638.11935,2461.868551,2176.549066,2630.409623,0.439398743,-0.775371539,0.573879183,3.172388377,8.134960476,2.912349409,5.234901782,5.040192729,5.330542443
Drepanocits,31313,0.770371337,0.9919222,0.789138105,651.087,250.5921606,159.7764302,0.92823191,0.362404515,0.926418274,1.000978364,0.164013912,0.066874788,35340.55504,36773.73666,40157.44719,4062.088764,3298.307773,3924.438155,0.692633296,0.546684226,0.534271045,2.567039438,2.785694239,2.34235521,5.812970364,5.64770388,5.823087765
Drepanocits,43373,0.929103862,0.984809954,0.552374524,880.772,386.8175741,143.0524466,0.702590586,0.630181108,0.705288169,0.99808577,0.320806009,0.033898783,42347.70092,45325.18239,43132.83305,2574.050438,2239.568925,2791.193142,0.041765318,-0.156379632,0.100259314,2.325944769,2.81175218,2.395569781,5.341281564,5.163259331,5.463621247
Drepanocits,69826,0.761249369,0.986215079,0.716164103,1019.261,375.5100878,243.5029897,0.84460999,0.351540751,0.849455133,0.997144009,0.176964644,0.207419574,42721.9147,44160.552,43693.35273,1618.087661,1638.785995,1865.89667,0.547157954,0.213508091,0.412592554,3.121248279,3.124822618,3.011082406,4.641829963,4.713401584,4.878944185
Drepanocits,54658,0.796521617,0.98871242,0.745167007,870.192,339.5220424,205.2784393,0.907054595,0.395389949,0.908452974,0.999230055,0.177300876,0.060947209,41418.19664,41844.90468,44378.69428,3275.459629,2536.632437,3176.16191,0.430731338,0.036024529,0.400763421,3.008574789,2.635815375,2.774048592,5.659545848,5.342378882,5.620887583
Drepanocits,49498,0.903314515,0.979518335,0.670704607,899.028,385.8767786,165.5329919,0.769575228,0.571021111,0.770936371,0.999116824,0.290841505,0.041133776,40231.29597,41887.44757,43697.99475,3192.10755,2548.833807,3067.448817,0.533457705,0.063298358,0.415133337,2.616615083,3.542061393,2.453764194,5.588921309,5.330950146,5.549350115
Drepanocits,22657,0.658801145,0.988999956,0.653542171,570.784,199.3004915,149.9371722,0.873913981,0.247682878,0.873913981,1,0.139917506,0.031725452,43417.65918,44979.4723,44346.16269,2148.908756,1923.86466,2041.449303,0.027373834,-0.049575389,-0.010326145,2.497218674,2.991520906,2.808204398,5.082448167,4.945377561,5.033579026
Drepanocits,52419,0.928692481,0.967640109,0.703790228,972.818,428.6495528,158.9650067,0.696041926,0.629149253,0.69720247,0.999167367,0.33594871,0.031456493,38802.62439,39423.17007,42328.94424,3309.549774,2668.041526,3173.710666,0.180802699,0.004573212,0.054039894,2.134355589,2.335026333,2.159134036,5.657010023,5.395207713,5.620228659
Drepanocits,60410,0.752570267,0.994845446,0.713593839,899.694,342.0968012,225.2748328,0.937840646,0.341488047,0.93672003,1.000597981,0.14289804,0.043590932,42000.76994,41617.69985,45719.38792,3871.67187,2846.591852,3252.257074,0.676769144,0.462820469,0.325015749,2.39428065,2.556875968,2.220423783,5.689262937,5.421413543,5.604880991
Drepanocits,46954,0.890200753,0.99222349,0.716712714,862.546,362.9113317,165.3309553,0.7930817,0.544431543,0.79264054,1.000278246,0.268084958,0.037517168,42625.53035,42672.07837,46644.00358,2334.423806,1933.079835,2327.430646,-0.30827621,-0.216358716,-0.075383753,2.253612358,2.670556302,2.390051464,5.148168767,4.943434588,5.203457597
Drepanocits,50445,0.941652458,0.975819712,0.454189401,1010.458,441.769139,148.6936446,0.620856821,0.663413237,0.624344209,0.997203248,0.343172614,0.04452392,38768.36,39936.99752,43062.9392,3072.615176,2447.58786,2997.762995,0.010163559,-0.072170136,0.078920005,1.992315386,2.375228635,2.181504767,5.535848449,5.272895078,5.540673262
Drepanocits,48203,0.931857528,0.97366029,0.501383399,957.534,417.2923715,151.4038558,0.660656215,0.637175596,0.666096074,0.995908239,0.337755742,0.075736074,39281.01106,39546.66224,42978.69593,3087.672978,2528.925148,3250.548666,0.429508223,0.218526842,0.319208262,2.387176903,2.668237372,2.276747654,5.542707031,5.329819882,5.633743313
Drepanocits,49013,0.736621262,0.960267236,0.709079598,926.77,306.9266233,207.5761604,0.717095861,0.32369451,0.883324168,0.901007801,0.15818196,0.045446205,43141.03311,42563.98751,46763.76243,2268.687447,1838.172767,1851.839046,-0.872676449,-0.408437829,-0.712541539,3.308473343,2.991978272,3.246886351,5.009661347,4.860652733,4.809516706
Drepanocits,67606,0.771555974,0.986891276,0.738072884,975.958,368.3862525,234.3531292,0.891934265,0.363838559,0.89889854,0.996118685,0.158949073,0.063637655,41048.60137,41640.61438,45455.70819,2624.752916,2029.059805,2360.051426,0.645709414,0.183652429,0.335882003,2.790928927,2.923787875,2.472968548,5.272415603,5.013952852,5.197309479
Drepanocits,48896,0.922358228,0.975617543,0.728334376,930.058,402.5954452,155.5370066,0.710334864,0.613664266,0.71779542,0.994789572,0.319113646,0.069565196,40523.19666,41465.11911,45643.1659,2238.334826,1803.373312,2008.472801,0.548332218,0.107841983,0.241443048,2.901678226,2.998887458,2.725646116,5.102978076,4.854452111,4.992963686
Drepanocits,45481,0.818304286,0.988803374,0.709908532,811.955,318.3260001,182.969093,0.866913863,0.425214739,0.868682519,0.998981471,0.195414745,0.058529733,38208.46191,39742.40813,42535.74266,2040.371941,1930.237874,2293.847188,1.223201191,0.658195919,0.883151301,4.828488362,3.933987116,3.641619841,4.836176599,4.893793953,5.071704353
Drepanocits,27446,0.917275528,0.910556698,0.549139656,766.4,308.2454321,122.7597275,0.587189027,0.601746807,0.619499974,0.973572547,0.333555955,0.022755611,28454.00219,31175.87874,36564.32558,5822.369597,5104.077393,5621.617683,0.868703423,0.779475106,0.579907717,2.789585892,2.839317757,2.184875439,6.196566599,6.145357925,6.239140442
Drepanocits,51709,0.923453236,0.985627966,0.69328024,950.434,417.2453525,160.101626,0.719336463,0.616289013,0.718785792,1.000382983,0.323984057,0.05240376,34031.44675,36426.34187,41213.20436,3786.088935,3400.06511,3616.190737,0.180048342,0.158855528,0.251271994,2.209025444,2.347361011,2.388410414,5.853987983,5.735454305,5.809915205
Drepanocits,52013,0.876461361,0.959932821,0.734149164,916.516,375.1751218,180.6363925,0.778111198,0.518527797,0.799523416,0.986518511,0.263084133,0.048647259,36849.18955,38759.89618,41063.66331,3841.605723,2701.879901,3883.198599,0.447363715,0.185475663,0.279599554,2.209859856,2.479670506,2.098870888,5.799568879,5.417980586,5.858390144
Drepanocits,49409,0.936822997,0.948950391,0.695313819,981.412,427.4449672,149.5218581,0.644633989,0.650196237,0.652805809,0.993721291,0.345428137,0.051823658,41953.5806,43911.2437,43673.76081,2534.091427,2337.813413,2816.666944,0.535897097,-0.993964343,0.569128536,3.623784933,10.6612563,3.304673156,5.290177698,5.116637281,5.446993935
Drepanocits,48513,0.919490357,0.985916352,0.810847401,915.24,399.036425,156.8662295,0.727776471,0.606887443,0.729040855,0.999132468,0.315160275,0.05488329,37114.72405,38292.35248,41639.16344,3270.294844,2628.729493,3465.195524,0.62186484,0.320963086,0.602215791,2.6701009,2.783231224,2.569680146,5.585854655,5.376253063,5.669025134
Drepanocits,40066,0.909951472,0.989674933,0.551660517,817.226,351.198622,145.6472468,0.753878747,0.585285256,0.753557825,1.000212915,0.28391315,0.036724935,34846.02126,36971.2718,40456.42849,2895.347671,2656.726129,2989.986226,0.797244205,0.452002588,0.608019274,3.36620107,3.7376359,2.903775425,5.421693064,5.360539891,5.50349732
Drepanocits,50329,0.913364242,0.98759836,0.638692893,945.374,400.7730954,163.1721275,0.707653823,0.592856583,0.706565201,1.000770066,0.31193463,0.044276262,39960.94053,41016.49864,43902.19396,2559.874685,2110.338845,2683.424383,0.354594269,0.058801849,0.151706761,2.349113288,2.641940576,2.281580277,5.292466391,5.077637945,5.387942651
Drepanocits,39465,0.888965388,0.890556245,0.572545663,833.232,343.6610102,157.3879402,0.714315526,0.542025614,0.74620737,0.978397373,0.288158335,0.025624757,39477.06819,41763.20487,40893.48638,2918.878434,2473.175048,3201.348581,1.023797975,0.531173113,0.741126558,3.372990699,2.986060505,2.836654142,5.297444972,5.26067539,5.526067591
Drepanocits,50142,0.848878676,0.958628073,0.687253289,878.823,350.7177526,185.3851024,0.815846937,0.471412265,0.833907963,0.989111573,0.227907585,0.036101848,35242.61497,35790.60492,43452.00239,3341.55915,3343.263539,2884.625025,0.186241943,0.114330511,0.190614358,2.03165292,2.205155259,2.254703036,5.64088658,5.695849726,5.476120234
Drepanocits,43334,0.90331327,0.987917199,0.752130522,839.793,360.1037436,154.4778478,0.772136606,0.57101849,0.771862687,1.000177425,0.288877477,0.028491246,38523.29349,40335.60345,42199.45059,3104.960191,2503.474116,2975.362891,0.186655362,0.089608922,0.178747797,2.141907917,2.502619286,2.22684679,5.560037553,5.313549658,5.526871466
Drepanocits,39200,0.860315124,0.951317769,0.561862172,826.776,316.0870938,161.1293722,0.72064306,0.490237421,0.774166134,0.964812718,0.235128691,0.035992183,35305.12653,36036.41714,42830.77878,5055.334819,4573.097452,4122.604857,-0.148167041,-0.266940522,-0.178513139,1.87687988,2.226871152,1.919246141,6.186917414,6.093857567,5.907674078
Drepanocits,53910,0.864376342,0.983471979,0.604982606,924.332,372.1091634,187.1133973,0.792908766,0.497154556,0.816433146,0.985487898,0.23428297,0.134494842,37329.175,39738.15678,43446.2887,3470.747736,2771.081577,2837.839702,0.11168286,-0.01695215,0.140276976,2.310888508,2.483833664,2.086010212,5.676890592,5.440544308,5.435028782
Drepanocits,40454,0.92936216,0.96807696,0.522054459,856.864,376.1056575,138.8466636,0.692384824,0.630830697,0.70137282,0.993571909,0.322601074,0.031873667,38619.49355,38837.19464,43107.36501,3211.284376,2434.774523,3074.980316,0.354303159,0.266119962,0.196198194,2.287490563,2.745745265,2.263241917,5.606298903,5.27346395,5.576081988
Drepanocits,42903,0.970031204,0.958362186,0.394648245,1034.805,477.1747193,115.9440927,0.503477988,0.757019624,0.512366355,0.991288214,0.418385688,0.041239194,40409.31515,41582.96511,43388.2949,2624.468218,2223.820191,2528.419161,0.074834307,-0.359228885,0.108963942,2.425644506,4.331289626,2.300319534,5.351214792,5.128310154,5.310060371
Drepanocits,42177,0.934483196,0.991094088,0.497769438,869.525,389.6548346,138.7199426,0.701005465,0.643992759,0.700591265,1.000295564,0.324445591,0.044728131,38676.27949,37914.39581,43875.97752,3012.777531,2950.231137,2750.998098,0.356261183,0.221018062,0.306329033,2.205776013,2.438666494,2.271720434,5.495789044,5.534890309,5.392638094
Drepanocits,44620,0.920685564,0.99219497,0.785992355,873.354,382.0003483,149.0966947,0.735120955,0.609694872,0.734202656,1.000625176,0.31411587,0.056465358,40774.07441,40635.91753,44023.20072,1799.514006,1764.656152,2170.152755,0.831964929,0.210006662,0.686762427,3.784455999,3.310086505,3.277036814,4.763062032,4.820375053,5.042678258
Drepanocits,47119,0.922544859,0.984167763,0.643420909,934.422,401.2348755,154.8324699,0.678140714,0.61411014,0.677360499,1.000575757,0.330163439,0.053264788,38652.39177,40005.9767,43697.66421,2971.440028,2346.018474,2903.572694,0.313982398,0.163504585,0.280642794,2.209852862,2.575611754,2.291309079,5.489964472,5.219925963,5.482259044
Drepanocits,36128,0.949270715,0.960391302,0.519378953,880.742,390.216856,122.707604,0.585270144,0.685539971,0.588427366,0.997313629,0.380618323,0.052492665,41740.77591,43665.43357,42590.55093,2201.961266,1889.00101,2447.440232,1.298380026,0.609643284,0.799949045,4.461626638,3.45856581,3.267391646,4.85595989,4.873406924,5.169798456
Drepanocits,40702,0.93282566,0.975412193,0.602243134,862.696,380.5037481,137.1061654,0.687242557,0.639671971,0.695447214,0.994083663,0.330140258,0.03032065,34677.86585,36438.97519,39063.66351,3796.734498,2856.565705,3956.11063,1.041804482,0.746000493,0.683007446,3.443443456,3.446715723,2.604165832,5.665835268,5.434873668,5.818032309
Drepanocits,30597,0.789200733,0.990354426,0.713216783,651.788,252.6328802,155.1507771,0.905057121,0.385864671,0.907935543,0.998413595,0.168097396,0.097444302,38572.2229,40402.55084,41809.41556,2492.955832,2185.039322,2895.33118,0.600352825,0.226132789,0.726476675,3.846866108,3.630300869,3.540023222,5.239273735,5.114572955,5.442067648
Drepanocits,60987,0.945687789,0.981081994,0.459101174,1078.114,491.0158087,159.6176062,0.659352661,0.674923692,0.660079819,0.999449038,0.346957134,0.046823843,35472.18706,36924.87042,40280.64342,3437.358547,3036.88251,3578.874041,1.093405385,0.676258963,0.87459822,3.829589414,3.269373449,3.200015832,5.559501665,5.530645373,5.671755015
Drepanocits,47827,0.917148583,0.973716357,0.563691865,924.182,394.3446395,157.1642619,0.70366831,0.60145455,0.730155981,0.981694082,0.306437266,0.046003613,40720.60117,42582.54292,43226.31585,2802.330433,2278.655141,2895.11351,0.474538685,-0.594759359,0.226066833,2.417084326,7.0971747,2.259708985,5.393130611,5.134525589,5.483218133
Drepanocits,33450,0.861378764,0.989030484,0.677194048,712.726,290.4539661,147.5399295,0.827486243,0.492036788,0.826219869,1.000766073,0.233745654,0.094034315,39767.32173,40736.17363,44040.28126,2074.491928,1923.925446,2218.24963,1.147033539,0.362028823,0.912341394,5.257705265,5.117205787,3.604612827,4.811833656,4.867697181,5.009381995
Drepanocits,49911,0.915728107,0.985682123,0.678987321,929.246,399.8489523,160.6587088,0.726347983,0.598201501,0.728915465,0.998237281,0.307351847,0.041238397,34646.56304,37596.08006,40398.90717,3395.676763,2883.299099,3153.334005,0.931066716,0.275666683,0.689169933,3.342504592,3.933057154,2.748685768,5.583681268,5.461971047,5.51961737
Drepanocits,46305,0.946992145,0.981995165,0.511442709,971.768,432.9666821,139.0934542,0.616187047,0.678743285,0.616880056,0.999438137,0.367294629,0.09661631,36059.64177,38217.94277,40864.27885,2494.081936,2242.107563,2629.591125,0.58531385,0.278513466,0.595971421,2.898094796,3.028946303,2.98586967,5.252573402,5.160995835,5.332770801
Drepanocits,42015,0.931743833,0.982921979,0.612151235,890.332,388.9698752,141.2412925,0.666055266,0.636883724,0.666327657,0.999795582,0.341516416,0.041330186,39323.35518,38730.98922,44635.54331,2192.527091,2179.672294,2189.575956,0.271466767,0.030443386,0.040392625,2.551020834,2.882625242,2.40669899,5.108567981,5.129851951,5.11603665
Drepanocits,44238,0.977006673,0.940033999,0.376557712,1085.153,521.5297318,111.1946905,0.472088474,0.786791272,0.480069507,0.99165279,0.45571298,0.02755218,38464.73385,38698.0236,43253.69248,3080.711492,2261.640329,3043.779823,0.485914702,0.254533849,0.155043305,2.46917603,3.028658703,2.173071077,5.533092403,5.171861966,5.552105527
